duration_hours,duration_days,pr_number,pr_id,state,merged,draft,created_at,closed_at,merged_at,updated_at,ready_for_review_time,workflow_start_time,author_login,author_id,merged_by_login,reviewer_count,reviewers,additions,deletions,changed_files,commits,total_lines_changed,comments,review_comments,review_count,review_approved_count,review_commented_count,review_changes_requested_count,review_dismissed_count,first_review_time,first_approval_time,time_to_first_review_hours,time_to_first_approval_hours,timeline_event_count,commit_count_timeline,comment_count_timeline,review_requested_count,title,title_length,body_length,repo_language,body_length_cleaned,description,description_length,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,task_id,title_cleaned,images_count,videos_count,is_bug_fix,is_new_feature,is_update,is_refactor,is_backend,is_frontend,body_cleaned_v2,body_length_cleaned_v2,description_v2,description_length_v2,title_cleaned_v2
22.866666666666667,0.9527777777777778,551,2912518570,closed,True,False,2025-10-14T07:06:43Z,2025-10-15T05:58:43Z,2025-10-15T05:58:43Z,2025-10-15T05:58:45Z,2025-10-14T07:16:39Z,2025-10-14T07:06:43+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],77,49,11,2,126,0,0,3,3,0,0,0,2025-10-14T09:58:48+00:00,2025-10-14T09:58:48+00:00,2.8680555555555554,2.8680555555555554,15,2,0,5,14205339 BE: Interni status,27,1046,TypeScript,1013,"- sentToProduction -> internalStatus - dodana migracijska skripta (ako je sentToProduction bia TRUE internalStatus mu je ""Proizvodnja"", a ako je false onda ""Prodaja"") - zakucavamo zasad na UNKNOWN (FE PR ce maknit ovo i zapravo slat internalStatus kroz formu) - dodan InternalStatus enum sa nekim privremenim vrijednostima (prave/tocne cemo dobit uskoro) - azuriran validator i Event tipovi",390,False,False,True,False,True,False,,14205339 BE: Interni status,0,0,False,False,True,False,True,False,"# Description

- sentToProduction -> internalStatus
- dodana migracijska skripta (ako je sentToProduction bia TRUE internalStatus mu je ""Proizvodnja"", a ako je false onda ""Prodaja"")
- zakucavamo zasad na UNKNOWN (FE PR ce maknit ovo i zapravo slat internalStatus kroz formu)
- dodan InternalStatus enum sa nekim privremenim vrijednostima (prave/tocne cemo dobit uskoro)
- azuriran validator i Event tipovi",405,"- sentToProduction -> internalStatus - dodana migracijska skripta (ako je sentToProduction bia TRUE internalStatus mu je ""Proizvodnja"", a ako je false onda ""Prodaja"") - zakucavamo zasad na UNKNOWN (FE PR ce maknit ovo i zapravo slat internalStatus kroz formu) - dodan InternalStatus enum sa nekim privremenim vrijednostima (prave/tocne cemo dobit uskoro) - azuriran validator i Event tipovi",390,14205339 BE: Interni status
21.92972222222222,0.9137384259259259,552,2913299306,closed,True,False,2025-10-14T11:37:01Z,2025-10-15T09:32:48Z,2025-10-15T09:32:48Z,2025-10-15T09:32:50Z,2025-10-14T11:39:50Z,2025-10-14T11:37:01+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],22,1,1,2,23,0,0,1,1,0,0,0,2025-10-15T09:27:13+00:00,2025-10-15T09:27:13+00:00,21.836666666666666,21.836666666666666,12,2,0,5,14211868 BE: Sortiranje bulk događaja,37,666,TypeScript,637,u excelici za događaje istog datuma sortirano po vremenu početka,64,False,False,True,False,True,False,,14211868 BE: Sortiranje bulk događaja,0,0,False,False,True,False,True,False,"# Description

u excelici za događaje istog datuma sortirano po vremenu početka",79,u excelici za događaje istog datuma sortirano po vremenu početka,64,14211868 BE: Sortiranje bulk događaja
310.4822222222222,12.93675925925926,553,2913432476,closed,True,False,2025-10-14T12:17:58Z,2025-10-27T10:46:54Z,2025-10-27T10:46:54Z,2025-10-27T10:46:56Z,2025-10-27T10:37:14Z,2025-10-14T12:17:58+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],10,6,2,25,16,0,1,2,1,1,0,0,2025-10-18T09:49:16+00:00,2025-10-27T10:45:04+00:00,93.52166666666666,310.45166666666665,37,25,0,5,14199680 BE: Status otkazano,28,956,TypeScript,925,dodan status otkazano u event status i ažuriran validator da je razlog odbijanja obavezan i kad je status OTKAZANO nisan u validator dodava logiku zabrane statusa otkazano prema flagu u envu jer ako je u api/.env odvojeni paket mu nemoze pristupit a dodavat env u validator zbog ovoga mi se parilo nepotrebno na FE ce svakako bit flag prema kojem cemo (ne)prikazivat u izborniku opciju OTKAZANO,394,False,False,True,False,True,False,,14199680 BE: Status otkazano,0,0,False,False,True,False,True,False,"# Description

dodan status otkazano u event status i ažuriran validator da je razlog odbijanja obavezan i kad je status OTKAZANO
nisan u validator dodava logiku zabrane statusa otkazano prema flagu u envu jer ako je u api/.env odvojeni paket mu nemoze pristupit a dodavat env u validator zbog ovoga mi se parilo nepotrebno
na FE ce svakako bit flag prema kojem cemo (ne)prikazivat u izborniku opciju OTKAZANO",409,dodan status otkazano u event status i ažuriran validator da je razlog odbijanja obavezan i kad je status OTKAZANO nisan u validator dodava logiku zabrane statusa otkazano prema flagu u envu jer ako je u api/.env odvojeni paket mu nemoze pristupit a dodavat env u validator zbog ovoga mi se parilo nepotrebno na FE ce svakako bit flag prema kojem cemo (ne)prikazivat u izborniku opciju OTKAZANO,394,14199680 BE: Status otkazano
39.94861111111111,1.664525462962963,554,2914055260,closed,True,False,2025-10-14T15:07:52Z,2025-10-16T07:04:47Z,2025-10-16T07:04:47Z,2025-10-16T07:04:49Z,2025-10-14T15:14:52Z,2025-10-14T15:07:52+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],9,24,1,2,33,0,0,3,3,0,0,0,2025-10-15T09:38:38+00:00,2025-10-15T09:38:38+00:00,18.512777777777778,18.512777777777778,14,2,0,5,BE: Excel update,16,888,TypeScript,852,promjene na excelici: - maknuto polje meniji - kontakt osobe na terenu -> kuhinja primjetia san da ne koristimo locationDescription u excelici pa san maka i to updateani excel template: [template.xlsx](https://github.com/user-attachments/files/22907776/template.xlsx),267,False,False,False,True,True,False,,BE: Excel update,0,0,False,False,False,True,True,False,"# Description

promjene na excelici:
- maknuto polje meniji
- kontakt osobe na terenu -> kuhinja

primjetia san da ne koristimo locationDescription u excelici pa san maka i to

updateani excel template:
[template.xlsx](https://github.com/user-attachments/files/22907776/template.xlsx)",284,promjene na excelici: - maknuto polje meniji - kontakt osobe na terenu -> kuhinja primjetia san da ne koristimo locationDescription u excelici pa san maka i to updateani excel template: [template.xlsx](https://github.com/user-attachments/files/22907776/template.xlsx),267,BE: Excel update
0.12444444444444444,0.005185185185185185,555,2915938736,closed,True,False,2025-10-15T06:15:55Z,2025-10-15T06:23:23Z,2025-10-15T06:23:23Z,2025-10-15T06:23:24Z,,2025-10-15T06:15:55+00:00,[user_2],2,[user_2],0,,8,6,1,1,14,0,0,0,0,0,0,0,,,,,4,1,0,0,Quickfix: Product type migration,32,821,TypeScript,363,,0,True,False,False,False,True,False,TASK_ID,Quickfix: Product type migration,0,0,True,False,False,False,True,False,,0,,0,Quickfix: Product type migration
3.5297222222222224,0.14707175925925928,556,2916074312,closed,True,False,2025-10-15T07:06:56Z,2025-10-15T10:38:43Z,2025-10-15T10:38:43Z,2025-10-15T10:38:45Z,,2025-10-15T07:06:56+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],4,4,1,2,8,0,1,1,1,0,0,0,2025-10-15T09:55:47+00:00,2025-10-15T09:55:47+00:00,2.8141666666666665,2.8141666666666665,11,2,0,5,FE: Update event form labels,28,851,TypeScript,816,"promjenjene labele u event formi: - “Opis događaja” -> “Opis događaja / narudžbe” - “Opis narudžbe” -> “Napomene” - sakriveno polje “Procijenjena vrijednost narudžbe""",166,False,False,True,False,False,True,,FE: Update event form labels,0,0,False,False,True,False,False,True,"# Description

promjenjene labele u event formi:
- “Opis događaja” -> “Opis događaja / narudžbe”
- “Opis narudžbe” -> “Napomene”
- sakriveno polje “Procijenjena vrijednost narudžbe""",181,"promjenjene labele u event formi: - “Opis događaja” -> “Opis događaja / narudžbe” - “Opis narudžbe” -> “Napomene” - sakriveno polje “Procijenjena vrijednost narudžbe""",166,FE: Update event form labels
33.0775,1.3782291666666666,557,2916899037,closed,True,False,2025-10-15T11:20:31Z,2025-10-16T20:25:10Z,2025-10-16T20:25:10Z,2025-10-16T20:25:12Z,,2025-10-15T11:20:31+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],132,38,7,4,170,2,4,5,2,3,0,0,2025-10-15T11:28:54+00:00,2025-10-15T11:57:22+00:00,0.13972222222222222,0.6141666666666666,19,4,2,5,14205346 FE: Interni status,27,951,TypeScript,917,"Dodano polje ""Dodijeljeno"" u formi događaja. Napravljene su sljedeće izmjene: - Dodan padajući izbornik ""Dodijeljeno"" u formi događaja sa opcijama enuma InternalStatus - Dodane potrebne mape/konstante za InternalStatus - Maknuto zakucavanje na Nepoznato na BE - Dodano filtriranje za polje ""Dodijeljeno"" - Prilagođen kod za filtriranje",335,False,False,True,False,False,True,,14205346 FE: Interni status,0,0,False,False,True,False,False,True,"# Description

Dodano polje ""Dodijeljeno"" u formi događaja. Napravljene su sljedeće izmjene:
- Dodan padajući izbornik ""Dodijeljeno"" u formi događaja sa opcijama enuma InternalStatus
- Dodane potrebne mape/konstante za InternalStatus
- Maknuto zakucavanje na Nepoznato na BE
- Dodano filtriranje za polje ""Dodijeljeno""
- Prilagođen kod za filtriranje",350,"Dodano polje ""Dodijeljeno"" u formi događaja. Napravljene su sljedeće izmjene: - Dodan padajući izbornik ""Dodijeljeno"" u formi događaja sa opcijama enuma InternalStatus - Dodane potrebne mape/konstante za InternalStatus - Maknuto zakucavanje na Nepoznato na BE - Dodano filtriranje za polje ""Dodijeljeno"" - Prilagođen kod za filtriranje",335,14205346 FE: Interni status
32.245,1.3435416666666666,558,2917117119,closed,True,False,2025-10-15T12:31:05Z,2025-10-16T20:45:47Z,2025-10-16T20:45:47Z,2025-10-16T20:45:48Z,,2025-10-15T12:31:05+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],148,27,7,2,175,0,3,5,2,3,0,0,2025-10-16T08:03:04+00:00,2025-10-16T08:03:04+00:00,19.533055555555556,19.533055555555556,14,2,0,5,"14211846 FE: Dodavanje polja ""grupe""",36,848,TypeScript,814,"Dodano je novo polje ""Grupa"" tj. ""Vrsta"" (nisam skužia imenovanje pa lako promijenim). Napravljene su sljedeće izmjene: - Dodano novo polje u formi - Maknuta hardkodirana vrijednost - Dodana Badge komponenta za boje u tablici - Dodan filter za novo polje - Refaktoran kod za filtere",282,False,False,True,False,False,True,,"14211846 FE: Dodavanje polja ""grupe""",0,0,False,False,True,False,False,True,"# Description

Dodano je novo polje ""Grupa"" tj. ""Vrsta"" (nisam skužia imenovanje pa lako promijenim). Napravljene su sljedeće izmjene:
- Dodano novo polje u formi
- Maknuta hardkodirana vrijednost
- Dodana Badge komponenta za boje u tablici
- Dodan filter za novo polje
- Refaktoran kod za filtere",297,"Dodano je novo polje ""Grupa"" tj. ""Vrsta"" (nisam skužia imenovanje pa lako promijenim). Napravljene su sljedeće izmjene: - Dodano novo polje u formi - Maknuta hardkodirana vrijednost - Dodana Badge komponenta za boje u tablici - Dodan filter za novo polje - Refaktoran kod za filtere",282,"14211846 FE: Dodavanje polja ""grupe"""
4.6947222222222225,0.19561342592592593,559,2919925089,closed,True,False,2025-10-16T09:16:51Z,2025-10-16T13:58:32Z,2025-10-16T13:58:32Z,2025-10-16T13:58:34Z,2025-10-16T09:29:09Z,2025-10-16T09:16:51+00:00,[user_2],2,[user_2],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],162,54,15,6,216,0,2,3,1,2,0,0,2025-10-16T12:06:07+00:00,2025-10-16T12:34:27+00:00,2.821111111111111,3.2933333333333334,18,6,0,5,14216265 BE: Klijent,20,1065,TypeScript,1025,"prosirivanje user modela jer cemo dodavat i klijente kao korisnike promjene u schemi: - dodan enum UserType - dodano obavezno polje “type” vrijednosti enuma UserType - dodana opcionalna polja companyName, companyTaxNumber, phone - password je sada opcionalan (klijenti nece imati lozinke) dodana migracijska skripta (svim postojećim korisnicima tip zakucan u EMPLOYEE) ažurirani user tipovi u user.repository dodano u selectovima novo dodana polja ažuriran validator",466,False,True,False,False,True,False,,14216265 BE: Klijent,0,0,False,True,False,False,True,False,"# Description

prosirivanje user modela jer cemo dodavat i klijente kao korisnike

promjene u schemi:
- dodan enum UserType
- dodano obavezno polje “type” vrijednosti enuma UserType
- dodana opcionalna polja companyName, companyTaxNumber, phone
- password je sada opcionalan (klijenti nece imati lozinke)

dodana migracijska skripta (svim postojećim korisnicima tip zakucan u EMPLOYEE)
ažurirani user tipovi
u user.repository dodano u selectovima novo dodana polja
ažuriran validator",483,"prosirivanje user modela jer cemo dodavat i klijente kao korisnike promjene u schemi: - dodan enum UserType - dodano obavezno polje “type” vrijednosti enuma UserType - dodana opcionalna polja companyName, companyTaxNumber, phone - password je sada opcionalan (klijenti nece imati lozinke) dodana migracijska skripta (svim postojećim korisnicima tip zakucan u EMPLOYEE) ažurirani user tipovi u user.repository dodano u selectovima novo dodana polja ažuriran validator",466,14216265 BE: Klijent
98.03666666666666,4.084861111111111,560,2920121098,closed,True,False,2025-10-16T10:23:33Z,2025-10-20T12:25:45Z,2025-10-20T12:25:45Z,2025-10-20T12:25:47Z,2025-10-16T14:04:37Z,2025-10-16T10:23:33+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],313,142,35,23,455,1,3,3,2,1,0,0,2025-10-17T09:46:53+00:00,2025-10-17T09:46:53+00:00,23.38888888888889,23.38888888888889,39,23,1,6,14216375 FS: Zaposlenici,24,1247,TypeScript,1204,odvajanje zaposlenika i klijenata: - prosiren postojeci getAll endpoint sa query parametrom “type” - proširen useFetchUsers tako da prima tip i dodaje ga kao query parametar ako je tip priložen - na stranici korisnici dohvaćamo korisnike tipa EMPLOYEE preimenovano: - ruta /users → /employees - page Users → Employees - useUserForm → useEmployeeForm - page UserCreate → EmployeeCreate - page UserEdit → EmployeeEdit - komponenta UserForm → EmployeeForm dodana migracijska skripta za prebacivanje entityType polja iz Change i Notification tablica iz USER u EMPLOYEE ažurirane promjene i notifikacije,598,False,True,False,False,True,True,,14216375 FS: Zaposlenici,0,0,False,True,False,False,True,True,"# Description

odvajanje zaposlenika i klijenata:
- prosiren postojeci getAll endpoint sa query parametrom “type”
- proširen useFetchUsers tako da prima tip i dodaje ga kao query parametar ako je tip priložen
- na stranici korisnici dohvaćamo korisnike tipa EMPLOYEE

preimenovano:
- ruta /users → /employees
- page Users → Employees
- useUserForm → useEmployeeForm
- page UserCreate → EmployeeCreate
- page UserEdit → EmployeeEdit
- komponenta UserForm → EmployeeForm

dodana migracijska skripta za prebacivanje entityType polja iz Change i Notification tablica iz USER u EMPLOYEE
ažurirane promjene i notifikacije",615,odvajanje zaposlenika i klijenata: - prosiren postojeci getAll endpoint sa query parametrom “type” - proširen useFetchUsers tako da prima tip i dodaje ga kao query parametar ako je tip priložen - na stranici korisnici dohvaćamo korisnike tipa EMPLOYEE preimenovano: - ruta /users → /employees - page Users → Employees - useUserForm → useEmployeeForm - page UserCreate → EmployeeCreate - page UserEdit → EmployeeEdit - komponenta UserForm → EmployeeForm dodana migracijska skripta za prebacivanje entityType polja iz Change i Notification tablica iz USER u EMPLOYEE ažurirane promjene i notifikacije,598,14216375 FS: Zaposlenici
20.098333333333333,0.8374305555555556,561,2920792259,closed,True,False,2025-10-16T13:53:58Z,2025-10-17T09:59:53Z,2025-10-17T09:59:52Z,2025-10-17T09:59:54Z,,2025-10-16T13:53:58+00:00,[user_2],2,[user_2],5,[user_4]|[user]|[user_6]|[user_7]|[user_3],1,1,1,1,2,0,0,2,2,0,0,0,2025-10-17T09:50:34+00:00,2025-10-17T09:50:34+00:00,19.94333333333333,19.94333333333333,11,1,0,5,BE: Excel font,14,614,TypeScript,585,za sve celije stavljen font Arial velicine 10,45,False,False,True,False,True,False,,BE: Excel font,0,0,False,False,True,False,True,False,"# Description

za sve celije stavljen font Arial velicine 10",60,za sve celije stavljen font Arial velicine 10,45,BE: Excel font
13.756666666666666,0.5731944444444445,562,2922172443,closed,True,False,2025-10-16T21:19:40Z,2025-10-17T11:05:04Z,2025-10-17T11:05:04Z,2025-10-17T11:05:06Z,,2025-10-16T21:19:40+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],11,1,1,1,12,0,0,2,2,0,0,0,2025-10-17T08:50:53+00:00,2025-10-17T08:50:53+00:00,11.520277777777778,11.520277777777778,11,1,0,5,14223154 FE: označavanje događaja poslanog na obradu,52,737,TypeScript,706,"Dodan novi stupac ""Dodijeljeno"" u tablici događaja",50,False,False,True,False,False,True,,14223154 FE: označavanje događaja poslanog na obradu,1,0,False,False,True,False,False,True,"# Description

Dodan novi stupac ""Dodijeljeno"" u tablici događaja",65,"Dodan novi stupac ""Dodijeljeno"" u tablici događaja",50,14223154 FE: označavanje događaja poslanog na obradu
97.69944444444444,4.070810185185185,563,2923992281,closed,True,False,2025-10-17T11:04:03Z,2025-10-21T12:46:01Z,2025-10-21T12:46:01Z,2025-10-21T12:46:03Z,,2025-10-17T11:04:03+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],41,14,1,2,55,2,0,3,2,1,0,0,2025-10-18T09:42:35+00:00,2025-10-20T07:13:02+00:00,22.642222222222223,68.14972222222222,15,2,2,5,"14188971 FE: Optional polje ""Opis lokacije""",43,822,TypeScript,793,"Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.",274,False,False,True,False,False,True,,"14188971 FE: Optional polje ""Opis lokacije""",0,0,False,False,True,False,False,True,"# Description

Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.",289,"Dodan je checkbox ""Prikaži opis lokacije"". Kad je checkiran otvori se polje opis lokacije i u formi i u readOnly modu. Prilagođen css preko klasa da checkbox izgleda pristojno. Dodan novi state hook koji prati checkbox i na temelju njega prikazuje textarea za opis lokacije.",274,"14188971 FE: Optional polje ""Opis lokacije"""
27.743333333333332,1.1559722222222222,564,2924066943,closed,True,False,2025-10-17T11:25:23Z,2025-10-18T15:09:59Z,2025-10-18T15:09:59Z,2025-10-18T15:10:00Z,,2025-10-17T11:25:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],2,2,1,1,4,0,0,1,1,0,0,0,2025-10-18T09:43:11+00:00,2025-10-18T09:43:11+00:00,22.296666666666667,22.296666666666667,10,1,0,5,14041354 FE: No toast on user update,36,639,TypeScript,610,"Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit",100,True,False,False,False,False,True,,14041354 FE: No toast on user update,0,0,True,False,False,False,False,True,"# Description

Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit",115,"Maka sam context.toastId, mislim da smo ga prije koristili za uklanjanje toasta pa zaboravili maknit",100,14041354 FE: No toast on user update
95.895,3.995625,565,2924255216,closed,True,False,2025-10-17T12:17:23Z,2025-10-21T12:11:06Z,2025-10-21T12:11:05Z,2025-10-21T12:11:07Z,,2025-10-17T12:17:23+00:00,[user_3],3,[user_3],5,[user_2]|[user_4]|[user]|[user_6]|[user_7],15,0,1,2,15,1,0,3,2,1,0,0,2025-10-18T09:43:43+00:00,2025-10-20T07:08:09+00:00,21.43888888888889,66.84611111111111,14,2,1,5,14279698 FE: Internal status notification map,45,625,TypeScript,596,"Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.",68,True,False,False,False,False,True,,14279698 FE: Internal status notification map,0,0,True,False,False,False,False,True,"# Description

Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.",83,"Dodano mapiranje ""internalStatus"" polja u processedHistory funkciji.",68,14279698 FE: Internal status notification map
31.0925,1.2955208333333335,566,2928891319,closed,True,False,2025-10-20T07:34:10Z,2025-10-21T14:39:43Z,2025-10-21T14:39:43Z,2025-10-21T14:39:46Z,,2025-10-20T07:34:10+00:00,[user_3],3,[user_3],6,[user_2]|[user_4]|[user]|[user_6]|[user_7]|[user_3],350,77,13,6,427,2,6,9,4,5,0,0,2025-10-20T07:35:02+00:00,2025-10-20T08:02:20+00:00,0.014444444444444444,0.46944444444444444,24,6,2,5,14268042 FS: notifications filter,33,1468,TypeScript,1433,"Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene: - Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente - Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param - Dodano BE filtriranje pomoću ""systemOnly"" parama - U badge-u u notifikacijama dodan broj sistemskih notifikacija - U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja",738,False,False,True,False,True,True,,14268042 FS: notifications filter,0,0,False,False,True,False,True,True,"# Description

Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene:
- Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente
- Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param
- Dodano BE filtriranje pomoću ""systemOnly"" parama
- U badge-u u notifikacijama dodan broj sistemskih notifikacija
- U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja",753,"Dodano je filtriranje notifikacija tako da je kreirana postavka ""Samo sistemske notifikacija"" koja je uključena po defaultu. Originalno sam napravia da se filtrira dropdown, notifications page, i ne pokazuje toast ako su u pitanju sistemske notifikacije međutim poslije sam došao do informacije da filtriramo samo na page-u pa sam ostavio samo na page-u. Napravljene su sljedeće promjene: - Dodana NotificationsFilter komponenta po uzoru na ostale filter komponente - Prilagođeno filtriranje notifikacija tako da s FE šaljemo ""systemOnly"" param - Dodano BE filtriranje pomoću ""systemOnly"" parama - U badge-u u notifikacijama dodan broj sistemskih notifikacija - U dropdownu i dalje vidimo zadnjih 5 notifikacija bez obzira na pošiljatelja",738,14268042 FS: notifications filter
